Time,generation(kWh),power(W),Irradiance (W/m2),Area,Efficiency
2022-09-01 00:00:00,0.0,0.0,18.61913333333333,178.304832,0.0
2022-09-01 00:15:00,0.0,0.0,19.18526666666667,178.304832,0.0
2022-09-01 00:30:00,0.0,0.0,19.8244,178.304832,0.0
2022-09-01 00:45:00,0.0,0.0,20.10293333333333,178.304832,0.0
2022-09-01 01:00:00,0.0,0.0,20.19786666666667,178.304832,0.0
2022-09-01 01:15:00,0.0,0.0,20.26393333333333,178.304832,0.0
2022-09-01 01:30:00,0.0,0.0,20.4042,178.304832,0.0
2022-09-01 01:45:00,0.0,0.0,20.10993333333333,178.304832,0.0
2022-09-01 02:00:00,0.0,0.0,19.98473333333333,178.304832,0.0
2022-09-01 02:15:00,0.0,0.0,19.97093333333333,178.304832,0.0
2022-09-01 02:30:00,0.0,0.0,20.25013333333333,178.304832,0.0
2022-09-01 02:45:00,0.0,0.0,20.41926666666667,178.304832,0.0
2022-09-01 03:00:00,0.0,0.0,20.42706666666667,178.304832,0.0
2022-09-01 03:15:00,0.0,0.0,20.39773333333333,178.304832,0.0
2022-09-01 03:30:00,0.0,0.0,20.32513333333333,178.304832,0.0
2022-09-01 03:45:00,0.0,0.0,20.27346666666666,178.304832,0.0
2022-09-01 04:00:00,0.0,0.0,20.50126666666667,178.304832,0.0
2022-09-01 04:15:00,0.0,0.0,20.75153333333333,178.304832,0.0
2022-09-01 04:30:00,0.0,0.0,20.83193333333333,178.304832,0.0
2022-09-01 04:45:00,0.0,0.0,20.8242,178.304832,0.0
2022-09-01 05:00:00,0.0,0.0,20.6846,178.304832,0.0
2022-09-01 05:15:00,0.0,0.0,20.54513333333334,178.304832,0.0
2022-09-01 05:30:00,0.0,0.0,20.7588,178.304832,0.0
2022-09-01 05:45:00,0.0,0.0,21.11173333333333,178.304832,0.0
2022-09-01 06:00:00,0.0,6.736997,24.1488,178.304832,0.15646157103403524
2022-09-01 06:15:00,0.071,355.98376,33.92193333333334,178.304832,5.885542186840723
2022-09-01 06:30:00,0.232,1068.4719,55.41593333333334,178.304832,10.813476488550805
2022-09-01 06:45:00,0.427,1739.1255,87.18393333333333,178.304832,11.187456301502062
2022-09-01 07:00:00,0.668,2847.3623,120.0086666666667,178.304832,13.30659709780108
2022-09-01 07:15:00,1.116,4628.091,172.7806666666667,178.304832,15.022549086319742
2022-09-01 07:30:00,1.559,6361.862,223.5126666666667,178.304832,15.963164595685672
2022-09-01 07:45:00,2.0420000000000003,8189.105,271.164,178.304832,16.937187503091934
2022-09-01 08:00:00,2.483,9989.881,318.7646666666667,178.304832,17.576282574876412
2022-09-01 08:15:00,2.987,11908.939,364.8773333333333,178.304832,18.304719277804875
2022-09-01 08:30:00,3.394,13560.751,406.214,178.304832,18.722582024595585
2022-09-01 08:45:00,3.819,15070.338,454.456,178.304832,18.598076880992444
2022-09-01 09:00:00,4.125,16856.754,477.902,178.304832,19.78208157232292
2022-09-01 09:15:00,3.717,13333.141,463.676,178.304832,16.12704292953615
2022-09-01 09:30:00,4.833,19833.879,522.4426666666666,178.304832,21.291482864578654
2022-09-01 09:45:00,5.077,17574.492,613.5066666666667,178.304832,16.06572694787274
2022-09-01 10:00:00,5.219,20948.568,632.1373333333333,178.304832,18.585737040289185
2022-09-01 10:15:00,5.9910000000000005,23631.764,663.1346666666667,178.304832,19.986249111285655
2022-09-01 10:30:00,6.101,23937.82,675.41,178.304832,19.877144641127764
2022-09-01 10:45:00,6.377,24748.754,697.8113333333333,178.304832,19.890798030280905
2022-09-01 11:00:00,6.198,22926.68,706.5913333333333,178.304832,18.19741713648835
2022-09-01 11:15:00,6.918,26934.092,670.9533333333333,178.304832,22.513701923535706
2022-09-01 11:30:00,6.664,26166.486,735.4413333333334,178.304832,19.954197040631975
2022-09-01 11:45:00,6.67,25057.543,741.4646666666666,178.304832,18.95330325829165
2022-09-01 12:00:00,7.043,27492.719,758.1706666666666,178.304832,20.33703344882116
2022-09-01 12:15:00,6.98,27645.086,756.6833333333333,178.304832,20.489938949797356
2022-09-01 12:30:00,7.198,24355.787,668.8,178.304832,20.424093517539276
2022-09-01 12:45:00,5.7330000000000005,25302.654,709.4266666666666,178.304832,20.00301474427849
2022-09-01 13:00:00,6.121,22487.064,762.0853333333333,178.304832,16.54878218614334
